_id,experience,location,salary,search_type,skills,title,url
643b98afd01321d35da3aa21,12-15 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,Cryptography,"[""Application development"",""Open source"",""SDLC"",""SQL"",""Penetration testing"",""development"",""owasp"",""cryptography""]",Security Penetration Testing Security Engineer,https://www.naukri.com/job-listings-security-penetration-testing-security-engineer-accenture-bangalore-bengaluru-12-to-15-years-080223905739
643b98afd01321d35da3aa22,0-4 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,Cryptography,"[""cryptography"",""data"",""management"",""blockchain"",""system"",""research"",""data structures"",""cyber security""]",Blockchain Research Engineer,https://www.naukri.com/job-listings-blockchain-research-engineer-samsung-india-electronics-pvt-ltd-bangalore-bengaluru-0-to-4-years-050423501766
643b98afd01321d35da3aa23,0-5 Yrs,"[""Hyderabad/Secunderabad""]",Not disclosed,Cryptography,"[""vapt"",""owasp"",""android"",""leadership"",""team leading"",""penetration"",""application"",""team""]",Principal Cyber Security Engineer - VAPT,https://www.naukri.com/job-listings-principal-cyber-security-engineer-vapt-high-radius-hyderabad-secunderabad-0-to-5-years-040423005510
643b98afd01321d35da3aa24,5-10 Yrs,"[""Pune""]",Not disclosed,Cryptography,"[""soc"",""san"",""embedded system design"",""cyber"",""sm"",""embedded systems"",""security"",""pdf""]",Embedded Software Engineer (Cyber Security),https://www.naukri.com/job-listings-embedded-software-engineer-cyber-security-mindpool-technologies-pvt-ltd-pune-5-to-10-years-310123500157
643b98afd01321d35da3aa25,18-25 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,Cryptography,"[""Cyber Security"",""management"",""cryptography"",""project"",""planning"",""project planning"",""security management"",""security""]","Senior Manager II, SW - Cyber Security , TARA,",https://www.naukri.com/job-listings-senior-manager-ii-sw-cyber-security-tara-harman-connected-services-corporation-india-pvt-ltd-bangalore-bengaluru-18-to-25-years-150323905373
643b98afd01321d35da3aa26,0-4 Yrs,"[""Mumbai"",""Thane"",""Mumbai (All Areas)""]",Not disclosed,Cryptography,"[""Vapt"",""Network Security"",""Certified Ethical Hacker"",""Application Security"",""Oscp"",""load"",""penetration"",""assistance""]",Assistant - VAPT Cyber Security - Mumbai - MNC,https://www.naukri.com/job-listings-assistant-vapt-cyber-security-mumbai-mnc-pes-hr-services-a-div-of-amal-infosystems-mumbai-thane-mumbai-all-areas-0-to-4-years-170323010030
643b98afd01321d35da3aa27,3-5 Yrs,"[""Bangalore/Bengaluru""]",8-13 Lacs PA,Cryptography,"[""AUTOSAR"",""Cyber Security"",""Cryptography"",""iso"",""security"",""automotive"",""cyber"",""ISO 21434""]",Cyber Security Engineer,https://www.naukri.com/job-listings-cyber-security-engineer-neurogaint-systems-bangalore-bengaluru-3-to-5-years-050423005793
643b98afd01321d35da3aa28,4-8 Yrs,"[""Hybrid - Bangalore/Bengaluru""]",Not disclosed,Cryptography,"[""Automotive cyber Security"",""polyspace"",""iso"",""crypto algorithms"",""davinci"",""algorithms"",""sat"",""aes""]",Cyber Security Engineer,https://www.naukri.com/job-listings-cyber-security-engineer-haarvard-management-consultants-bangalore-bengaluru-4-to-8-years-170323005902
643b98b1d01321d35da3aa29,4-6 Yrs,"[""Bangalore/Bengaluru""]",7-13 Lacs PA,Smart contracts,"[""Solidity"",""DeFi"",""blockchain"",""smart contracts"",""Ethereum"",""development"",""webjs"",""contracts""]",Blockchain Developer (Solidity Smart Contract),https://www.naukri.com/job-listings-blockchain-developer-solidity-smart-contract-nu10-technologies-bangalore-bengaluru-4-to-6-years-150323010921
643b98b1d01321d35da3aa2a,3-8 Yrs,"[""Permanent Remote""]",Not disclosed,Smart contracts,"[""trade"",""open source"",""distribution system"",""team"",""team leading"",""blockchain"",""networking"",""distribution""]",Protocol Engineer (Distributed systems|Blockchain|Smart Contracts),https://www.naukri.com/job-listings-protocol-engineer-distributed-systems-blockchain-smart-contracts-status-research-development-remote-3-to-8-years-301221500926
643b98b1d01321d35da3aa2b,0-4 Yrs,"[""Hyderabad/Secunderabad""]",Not disclosed,Smart contracts,"[""smart contracts"",""research"",""software testing"",""auditing"",""web technologies"",""internal audit"",""deployment"",""security""]",Senior Solidity Smart Contract Developer,https://www.naukri.com/job-listings-senior-solidity-smart-contract-developer-chatbotdevgroup-hyderabad-secunderabad-0-to-4-years-300522508501
643b98b1d01321d35da3aa2c,0-4 Yrs,"[""Hyderabad/Secunderabad""]",Not disclosed,Smart contracts,"[""smart contracts"",""research"",""software testing"",""auditing"",""web technologies"",""internal audit"",""deployment"",""web development""]",Solidity Smart Contract Developer Intern,https://www.naukri.com/job-listings-solidity-smart-contract-developer-intern-chatbotdevgroup-hyderabad-secunderabad-0-to-4-years-300522508499
643b98b1d01321d35da3aa2d,3-6 Yrs,"[""New Delhi"",""Bangalore/Bengaluru""]",Not disclosed,Smart contracts,"[""management"",""contracts"",""debugging"",""open"",""technology management"",""smart"",""source"",""technology""]",Smart Contract Engineer,https://www.naukri.com/job-listings-smart-contract-engineer-global-talent-exchange-new-delhi-bangalore-bengaluru-3-to-6-years-231122504210
643b98b1d01321d35da3aa2e,3-7 Yrs,"[""remote""]",Not disclosed,Smart contracts,"[""security"",""technical leadership"",""open source"",""finance"",""development"",""software testing"",""technical"",""networking""]",Senior Smart Contract Developer,https://www.naukri.com/job-listings-senior-smart-contract-developer-woo-network-remote-3-to-7-years-211022502143
643b98b1d01321d35da3aa2f,1-4 Yrs,"[""remote""]",Not disclosed,Smart contracts,"[""software engineering"",""query"",""python"",""coding"",""web technologies"",""scripting"",""automation"",""writing""]","Software Engineer, Smart Contracts",https://www.naukri.com/job-listings-software-engineer-smart-contracts-edge-amp-amp-node-remote-1-to-4-years-201022502279
643b98b1d01321d35da3aa30,3-7 Yrs,"[""remote""]",Not disclosed,Smart contracts,"[""cryptography"",""signalling"",""management"",""equity"",""fpga"",""data"",""senior"",""spectrum""]",Senior Smart Contracts Developer (Solidity),https://www.naukri.com/job-listings-senior-smart-contracts-developer-solidity-matter-labs-remote-3-to-7-years-201022502214
643b98b1d01321d35da3aa31,0-1 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,Smart contracts,"[""contracts"",""engineering"",""scalability"",""smart"",""project"",""auditing"",""engineering projects"",""remote""]",Smart Contract Engineer Intern (Remote),https://www.naukri.com/job-listings-smart-contract-engineer-intern-remote-token-metrics-bangalore-bengaluru-0-to-1-years-070323501139
643b98b1d01321d35da3aa32,1-3 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,Smart contracts,"[""software testing"",""scalability"",""auditing"",""smart"",""engineering projects"",""contracts"",""smart contracts"",""engineering""]",Smart Contract Engineer,https://www.naukri.com/job-listings-smart-contract-engineer-token-metrics-bangalore-bengaluru-1-to-3-years-070323501138
643b98b1d01321d35da3aa33,2-6 Yrs,"[""Mohali"",""Chandigarh""]",Not disclosed,Smart contracts,"[""solidity"",""development"",""javascript"",""truffle"",""contracts"",""smart contracts"",""smart"",""ethereum""]",Blockchain Developer,https://www.naukri.com/job-listings-blockchain-developer-suffescom-mohali-chandigarh-2-to-6-years-140423006399
643b98b1d01321d35da3aa34,1-4 Yrs,"[""Chandigarh""]",Not disclosed,Smart contracts,"[""Blockchain Development"",""smart"",""javascript"",""block chain development"",""protocols"",""solidity"",""node.js"",""contracts""]",Blockchain Developer - Solidity / DeFi Protocol,https://www.naukri.com/job-listings-blockchain-developer-solidity-defi-protocol-antier-solutions-chandigarh-1-to-4-years-281222905416
643b98b1d01321d35da3aa35,5-10 Yrs,"[""Kolkata(Salt Lake)""]",Not disclosed,Smart contracts,"[""Solidity"",""Blockchain"",""Cryptography"",""layer 1"",""Data Structures And Algorithms"",""development"",""data structures"",""algorithms""]",Senior Blockchain Developer (Layer- 1),https://www.naukri.com/job-listings-senior-blockchain-developer-layer-1-sigmond-morgan-it-solutions-kolkata-5-to-10-years-130423006871
643b98b1d01321d35da3aa36,10-12 Yrs,"[""Mumbai""]",Not disclosed,Smart contracts,"[""payments"",""management"",""smart"",""technical analysis"",""technology"",""banking product"",""architecture"",""digital""]",Sr. Manager/ Sr. Tech Lead/ Architect,https://www.naukri.com/job-listings-sr-manager-sr-tech-lead-architect-indian-financial-technology-and-allied-services-mumbai-10-to-12-years-060423006884
643b98b1d01321d35da3aa37,2-6 Yrs,"[""Hybrid - Delhi / NCR""]",4-9 Lacs PA,Smart contracts,"[""Solidity"",""Blockchain"",""Node.Js"",""Smart Contracts"",""React.Js"",""smart"",""bitcoin"",""css""]",Blockchain Developer,https://www.naukri.com/job-listings-blockchain-developer-softkwit-solutions-delhi-ncr-2-to-6-years-310323003177
643b98b1d01321d35da3aa38,3-8 Yrs,"[""Hyderabad/Secunderabad"",""Mumbai (All Areas)""]",15-30 Lacs PA,Smart contracts,"[""Docker"",""Blockchain"",""Ethereum"",""Smart Contracts"",""Cryptography"",""smart"",""java script ajax"",""development""]",Hyperledger Fabric Developer: Amazing opportunty To learn & experience,https://www.naukri.com/job-listings-hyperledger-fabric-developer-amazing-opportunty-to-learn-experience-talent-corner-hr-services-pvt-ltd-hyderabad-secunderabad-mumbai-all-areas-3-to-8-years-021122600103
643b98b1d01321d35da3aa39,3-5 Yrs,"[""Permanent Remote""]",Not disclosed,Smart contracts,"[""Rust"",""Solidity"",""development"",""programming"",""blockchain"",""ethereum"",""program"",""contracts""]",Blockchain Developer,https://www.naukri.com/job-listings-blockchain-developer-pyjamahr-bangalore-bengaluru-3-to-5-years-200323007652
643b98b1d01321d35da3aa3a,2-7 Yrs,"[""Mumbai""]",Not disclosed,Smart contracts,"[""development"",""web services"",""solidity"",""contracts"",""smart contracts"",""recruitment"",""smart"",""web technologies""]",Solidity Blockchain Developer,https://www.naukri.com/job-listings-solidity-blockchain-developer-seven-consultancy-hr-solution-mumbai-2-to-7-years-171122503223
643b98b1d01321d35da3aa3b,2-7 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,Smart contracts,"[""recruitment"",""smart contracts"",""contracts"",""web services"",""engineering"",""blockchain"",""solidity"",""web technologies""]",Solidity Blockchain Developer,https://www.naukri.com/job-listings-solidity-blockchain-developer-seven-consultancy-hr-solution-bangalore-bengaluru-2-to-7-years-171122503222
643b98b1d01321d35da3aa3c,3-8 Yrs,"[""Pune""]",Not disclosed,Smart contracts,"[""development"",""smart"",""web technologies"",""bitcoin"",""recruitment"",""web services"",""contracts"",""solidity""]",Solidity Blockchain Developer,https://www.naukri.com/job-listings-solidity-blockchain-developer-seven-consultancy-hr-solution-pune-3-to-8-years-171122503220
643b98b7d01321d35da3aa3d,2-5 Yrs,"[""Mumbai"",""Chennai""]",Not disclosed,Netbeans,"[""Socket programming"",""C++"",""NetBeans"",""Linux"",""Eclipse"",""Application programming"",""Shell scripting"",""Debugging""]",C + + & Linux Developer,https://www.naukri.com/job-listings-c-linux-developer-63-moons-technologies-limited-mumbai-chennai-2-to-5-years-040220502065
643b98b7d01321d35da3aa3e,3-6 Yrs,"[""Permanent Remote""]",Not disclosed,Netbeans,"[""wpf"",""javascript"",""java development"",""agile"",""object"",""oops"",""netbeans"",""java""]",Java Developer,https://www.naukri.com/job-listings-java-developer-rapidbrains-remote-3-to-6-years-110423500503
643b98b7d01321d35da3aa3f,6-9 Yrs,"[""Mumbai"",""Hyderabad/Secunderabad"",""Pune"",""Chennai"",""Bangalore/Bengaluru""]",Not disclosed,Netbeans,"[""Java"",""Spring Boot"",""Microservices"",""intellij idea"",""git"",""development"",""oracle"",""spring""]","Java, Spring Boot, Microservices Professional
",https://www.naukri.com/job-listings-java-spring-boot-microservices-professional-cliqhr-recruitment-services-mumbai-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-6-to-9-years-310123920200
643b98b7d01321d35da3aa40,6-9 Yrs,"[""Mumbai"",""Hyderabad/Secunderabad"",""Pune"",""Chennai"",""Bangalore/Bengaluru""]",Not disclosed,Netbeans,"[""Java"",""NetBeans"",""GIT"",""intellij idea"",""oracle"",""spring"",""mysql"",""eclipse""]","Java, Springboot, Microservices
",https://www.naukri.com/job-listings-java-springboot-microservices-cliqhr-recruitment-services-mumbai-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-6-to-9-years-310123920037
643b98b7d01321d35da3aa41,6-9 Yrs,"[""Mumbai"",""Hyderabad/Secunderabad"",""Pune"",""Chennai"",""Bangalore/Bengaluru""]",Not disclosed,Netbeans,"[""Java"",""Spring Boot"",""Microservices"",""idea"",""netbeans"",""spring"",""java development"",""boot""]","Java, Spring Boot, Microservices Professional
",https://www.naukri.com/job-listings-java-spring-boot-microservices-professional-cliqhr-mumbai-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-6-to-9-years-300323905237
643b98b7d01321d35da3aa42,6-9 Yrs,"[""Mumbai"",""Hyderabad/Secunderabad"",""Pune"",""Chennai"",""Bangalore/Bengaluru""]",Not disclosed,Netbeans,"[""Java"",""NetBeans"",""GIT"",""intellij idea"",""oracle"",""spring"",""mysql"",""eclipse""]","Java, Springboot, Microservices
",https://www.naukri.com/job-listings-java-springboot-microservices-cliqhr-mumbai-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-6-to-9-years-300323905207
643b98b7d01321d35da3aa43,1-6 Yrs,"[""New Delhi""]",2-7 Lacs PA,Netbeans,"[""Maven"",""NetBeans"",""Tomcat"",""Eclipse"",""Gradle"",""apache tomcat"",""java development"",""java""]",Java Developer,https://www.naukri.com/job-listings-java-developer-netcreativemind-new-delhi-1-to-6-years-180123006854
643b98b7d01321d35da3aa44,2-7 Yrs,"[""Noida""]",Not disclosed,Netbeans,"[""development"",""unix"",""framework"",""linux"",""zend framework"",""javascript"",""jquery"",""ajax""]",Developer - PHP,https://www.naukri.com/job-listings-developer-php-symmetrical-global-search-pvt-ltd-noida-2-to-7-years-301020501273
643b98b7d01321d35da3aa45,3-6 Yrs,"[""Kolkata""]",Not disclosed,Netbeans,"[""box"",""maven"",""software testing"",""netbeans"",""eclipse"",""core"",""hibernate"",""white box testing""]",Senior Software Engineer ( Java ),https://www.naukri.com/job-listings-senior-software-engineer-java-issac-technologies-kolkata-3-to-6-years-291020500266
643b98b7d01321d35da3aa46,3-5 Yrs,"[""Hyderabad/Secunderabad""]",Not disclosed,Netbeans,"[""netbeans"",""java web services"",""jquery"",""open source"",""development"",""web services"",""front end"",""backend""]",Backend developer,https://www.naukri.com/job-listings-backend-developer-way2news-pvt-ltd-hyderabad-secunderabad-3-to-5-years-280421500764
643b98b7d01321d35da3aa47,10-14 Yrs,"[""Pune""]",Not disclosed,Netbeans,"[""netbeans"",""analytical"",""simulation"",""analysis"",""simulation software"",""logistics"",""analytics"",""data analysis""]",Specialist Simulation Software Engineer,https://www.naukri.com/job-listings-specialist-simulation-software-engineer-vanderlande-industries-private-limited-pune-10-to-14-years-271022502030
643b98b7d01321d35da3aa48,2-5 Yrs,"[""Mumbai""]",Not disclosed,Netbeans,"[""php"",""ios"",""css"",""android"",""javascript"",""jquery"",""development"",""netbeans""]","Android, IOS and Windows App Developer",https://www.naukri.com/job-listings-android-ios-and-windows-app-developer-c-com-enterprises-pvt-ltd-mumbai-2-to-5-years-270219501216
643b98b7d01321d35da3aa49,2-3 Yrs,"[""Delhi""]",Not disclosed,Netbeans,"[""core php"",""opencart"",""php"",""php development"",""netbeans"",""core"",""web technologies"",""service quality""]",PHP Developer,https://www.naukri.com/job-listings-php-developer-a2z-webinfoteh-delhi-2-to-3-years-270121500461
643b98b7d01321d35da3aa4a,0-3 Yrs,"[""Chennai""]",Not disclosed,Netbeans,"[""development"",""javascript"",""core"",""eclipse"",""awt"",""automotive"",""software development"",""cam""]",Software Developer,https://www.naukri.com/job-listings-software-developer-applycup-hiring-solutions-llp-chennai-0-to-3-years-261222503124
643b98b7d01321d35da3aa4b,6-12 Yrs,"[""Hyderabad/Secunderabad""]",Not disclosed,Netbeans,"[""unix"",""netbeans"",""automation testing"",""automation"",""agile"",""framework"",""automation tools"",""java""]","Lead Automation Test Engineer (Java, Selenium)",https://www.naukri.com/job-listings-lead-automation-test-engineer-java-selenium-applycup-hiring-solutions-llp-hyderabad-secunderabad-6-to-12-years-261222501653
643b98b7d01321d35da3aa4c,1-6 Yrs,"[""New Delhi""]",Not disclosed,Netbeans,"[""php"",""wordpress development"",""photoshop"",""wordpress"",""javascript"",""jquery"",""development"",""netbeans""]",WordPress Developer,https://www.naukri.com/job-listings-wordpress-developer-a2z-webinfoteh-new-delhi-1-to-6-years-240223500414
